id,BIO_anno,class
230,O O O O O O O O O O B-PRODUCT O O O O O B-COMMENTS_N I-COMMENTS_N O O O I-COMMENTS_ADJ O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
231,B-BANK I-BANK O O O O I-PRODUCT I-PRODUCT,2
232,O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O,2
233,O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O,2
234,O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,2
235,O O O O O O O I-COMMENTS_N O O O O O O O B-BANK I-BANK O O O O O O O O I-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O O I-COMMENTS_N O O,1
236,O O B-BANK I-BANK O O O O O O O O O O O B-BANK I-BANK O O O O O I-COMMENTS_ADJ O O O O O B-COMMENTS_N I-COMMENTS_N O,2
237,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O,2
238,O O O O O O O O O O I-COMMENTS_N O O O O,2
239,O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O,0
240,B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ O O I-COMMENTS_N O O O,2
241,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ,2
242,O O B-PRODUCT O O B-BANK I-BANK O O O B-BANK I-BANK O B-PRODUCT O,0
243,O O O B-BANK I-BANK I-BANK I-BANK O B-COMMENTS_N I-COMMENTS_N O O O O O O,2
244,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O I-PRODUCT O O O,2
245,B-BANK I-BANK O O O O O,2
246,O O O O O O O O I-COMMENTS_N O O O O O O O I-BANK O O O O O O,2
246,O O O B-BANK I-BANK O O O O O O O O O O O O,2
248,B-BANK I-BANK O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O B-BANK I-BANK O O O O,2
249,B-BANK I-BANK O O O O O O O O I-BANK O O O O O O O O,0
250,O O O O B-COMMENTS_N I-COMMENTS_N O O O,0
251,O O O O O O O O O O O O O O I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O,1
252,O O B-PRODUCT O O O O O O O O O O O O O O O O O O O O O I-COMMENTS_N I-COMMENTS_N O I-COMMENTS_ADJ O,2
253,O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O,2
254,O O B-COMMENTS_N I-COMMENTS_N I-PRODUCT O B-PRODUCT I-PRODUCT O O O O O O O O O I-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT I-PRODUCT O I-PRODUCT O B-PRODUCT I-PRODUCT O O O O I-PRODUCT O O O O O O I-PRODUCT I-PRODUCT O,0
255,O O O O O O O O O O O B-BANK I-BANK O B-PRODUCT I-PRODUCT I-PRODUCT O O O,2
256,O O O O O O O O O O B-COMMENTS_ADJ O I-COMMENTS_ADJ,0
257,O O O O O O O O O O O O I-COMMENTS_N O O O,0
258,O O O O O B-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ,2
259,O O O O O O O O O O O O O O O O B-COMMENTS_N B-COMMENTS_N O O O O O O O O O O O O O O B-COMMENTS_ADJ O,2
260,B-PRODUCT I-PRODUCT O O I-PRODUCT I-PRODUCT I-PRODUCT O O O O O,2
261,O O O O O O O O O O I-PRODUCT O O O O O O O O O,2
262,O O O O B-PRODUCT O O O O O,2
263,O O O O O O O O O I-COMMENTS_N O O I-COMMENTS_ADJ B-COMMENTS_N O O O B-COMMENTS_N O O O O O O,2
264,O O O O O I-PRODUCT I-PRODUCT O O O O O O O O O O I-PRODUCT O O,1
265,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O I-COMMENTS_ADJ O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O O O O O,2
266,O O O O O O O B-PRODUCT I-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
267,O O O O O O O B-BANK I-BANK I-BANK I-BANK O,2
268,B-COMMENTS_N I-COMMENTS_N O O O O O O O O O I-COMMENTS_N,2
269,B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_N I-COMMENTS_N,2
270,O O O O O O O O O O O O O O O O O O O O,2
271,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-PRODUCT O,2
272,O I-COMMENTS_N O O O O O O O O O O O I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O,2
273,O O O O O O O O I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O,2
274,B-BANK I-BANK I-BANK I-BANK O O O,2
275,O O O O I-PRODUCT O O O O I-COMMENTS_ADJ O O O,2
276,B-COMMENTS_N I-COMMENTS_N O O O,2
277,O B-BANK I-BANK O O O O O O I-BANK O O O O O O O O O O O O B-BANK I-BANK O O O O,2
278,O O O B-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_ADJ O B-COMMENTS_N O O O O O O O O O O I-COMMENTS_N O O O O O O O O,2
279,O O O O O O O B-COMMENTS_ADJ O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O,2
280,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O B-BANK O O O O O O O O O O O O O O O O O O O O,2
281,O O O O O O O O O O O O O O,2
282,O B-BANK I-BANK O O O O O O O O,2
283,O O O O O O O O O O O O O O I-COMMENTS_ADJ,2
284,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O I-PRODUCT O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
285,B-PRODUCT I-COMMENTS_N O B-BANK I-BANK O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N I-PRODUCT I-PRODUCT,2
286,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O,2
287,B-BANK I-BANK O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2
287,O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ O O O O O O O O O O O O O O I-COMMENTS_ADJ,2
289,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
290,O O O O O O O I-COMMENTS_ADJ O O O O O O O B-COMMENTS_ADJ I-PRODUCT O O O O O O O O O O O O O,0
291,O O O O O O O O O O I-BANK I-BANK I-BANK O B-COMMENTS_N O O,2
292,O O O O O B-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
293,O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O,2
294,O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O I-COMMENTS_ADJ,2
295,O O O O O O O O O O O O B-PRODUCT O B-BANK I-BANK O O O O O B-COMMENTS_N O O O O O O O,2
296,O O O I-COMMENTS_ADJ B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O O O O O,2
297,O O O O O O O O O O O O O O O,2
298,O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O,2
299,O O O O O O O B-COMMENTS_ADJ O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O,2
300,B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O,2
301,O O O O O O O O O O O O O O B-PRODUCT O O B-COMMENTS_N O O O,2
302,O O O O O B-COMMENTS_N O O O O O O O O O O O O O O O O O O,2
303,O O O O O O O O O O O O O O O O B-BANK I-BANK I-BANK I-BANK O O O O O O O O O,2
304,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
305,B-BANK I-BANK O O O O O I-BANK O O B-COMMENTS_N O O O O,2
306,O O B-PRODUCT O O O,2
307,O O O B-COMMENTS_N O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,2
308,B-BANK I-BANK O B-COMMENTS_N I-COMMENTS_N O I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,2
309,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O B-COMMENTS_ADJ O I-COMMENTS_N O O O O O O O O O O O O O O O O O O I-COMMENTS_ADJ O O O O O O O,2
310,O O O O O B-PRODUCT O I-PRODUCT O I-COMMENTS_N O O O O O B-COMMENTS_ADJ O O O O,2
311,O O O O O O O O O O O O O O O I-PRODUCT O O O O O O O O O O O O O O O O O O O O I-COMMENTS_ADJ O O O O O O O I-COMMENTS_N O O I-BANK O I-PRODUCT O O I-COMMENTS_N O O O O I-PRODUCT O B-BANK O O O O O O O O O O O O O O O O O I-COMMENTS_N O O O,2
312,O O O I-COMMENTS_N O O O O O O O O O O O B-BANK I-BANK O O O O O,2
312,O O O I-COMMENTS_N,2
314,B-PRODUCT I-PRODUCT I-PRODUCT O O O B-BANK O O O,2
315,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
316,O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O B-PRODUCT I-PRODUCT O B-COMMENTS_ADJ O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_N O O O O O O O O O O O O O O O O I-COMMENTS_ADJ O O O O O,2
317,O O O O O O O I-PRODUCT I-COMMENTS_N O B-COMMENTS_ADJ O B-COMMENTS_N O,2
318,O O B-COMMENTS_N I-COMMENTS_N O O O O B-BANK O O I-COMMENTS_ADJ O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O,2
319,O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O B-PRODUCT I-PRODUCT I-COMMENTS_ADJ O O O O O O O O O O O O,2
320,O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ B-COMMENTS_ADJ O O O O O,2
321,O O O B-BANK O B-COMMENTS_N I-COMMENTS_N O O O O O O,2
322,O O O O O O O O I-COMMENTS_N O O I-COMMENTS_ADJ I-COMMENTS_N O O O O,2
323,O I-COMMENTS_N O O O O O O O,2
324,O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O B-PRODUCT I-PRODUCT O O O O O O O O O I-PRODUCT O O O O O O,2
325,O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O B-PRODUCT O O,0
326,O O O O O O O B-COMMENTS_ADJ O O O O,2
327,O O O O O O B-PRODUCT O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O,2
328,O O O O O O O O O O B-BANK O I-BANK I-BANK O O,2
329,O O O O O O O O O O O,2
330,O O B-COMMENTS_N O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
331,O O O O O O O O O B-COMMENTS_N O O O O O O B-BANK I-BANK I-BANK I-BANK O O,0
332,O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O,0
333,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
334,O O O I-COMMENTS_N O O B-BANK I-BANK O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O I-PRODUCT O O O O O O O O O O O O O O O O O B-PRODUCT I-COMMENTS_N B-COMMENTS_ADJ O O O O O O O O,2
335,B-COMMENTS_N O O O O O O O O O O O O O,2
336,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O,2
337,O O O O O B-PRODUCT O O O O O O O O O I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O I-COMMENTS_N O O O O,2
338,O B-COMMENTS_N I-COMMENTS_N O O,2
339,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O I-COMMENTS_ADJ O O B-PRODUCT O O O B-COMMENTS_ADJ O,2
340,O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O,2
341,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
342,O O O O O O O O O O O O O O O B-COMMENTS_N O O O I-COMMENTS_ADJ O,2
343,O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N O O O O O O O O O O,2
344,B-COMMENTS_N I-COMMENTS_N O O O O O O I-COMMENTS_N O O O O O O O O O O O O O O O,1
345,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
346,B-BANK I-BANK O O O B-COMMENTS_ADJ O O O O O O,2
347,O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O B-PRODUCT O O O O O O,2
348,B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_N O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O,2
349,O O O O O O O O O O O O O O O O I-PRODUCT O O O O I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N O O O O O O O O O O O O O O,2
350,O O O O O O O O O B-BANK O O O O O O O O O O O O O O O O O O O B-COMMENTS_N O O,2
351,O O O O O B-BANK I-BANK O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-BANK I-BANK O O O O O B-COMMENTS_N O O O O O O O O B-BANK I-BANK O O O O B-BANK I-BANK O O O O O B-COMMENTS_N I-COMMENTS_N,2
352,O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,2
353,O O O O O O O O O O O O O O O O O O B-BANK I-BANK O O I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O,2
353,B-PRODUCT I-PRODUCT O O O O O O,2
355,O O O O O O O O O O O O I-COMMENTS_ADJ I-COMMENTS_ADJ,2
356,O O O O O O O O O O I-PRODUCT O O O O,2
357,O O O B-COMMENTS_N O O O O B-COMMENTS_ADJ O O O O O,2
358,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ O O O O O,2
359,O O B-COMMENTS_N O O O O I-COMMENTS_N B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O,2
360,O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-PRODUCT I-PRODUCT O O O O O O O O O O O O O,2
361,O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O I-PRODUCT O O,2
362,O O O O O I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_ADJ O O O O O O O O O O B-BANK I-BANK O O I-COMMENTS_ADJ O,2
363,B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_ADJ I-COMMENTS_ADJ O I-COMMENTS_N,0
364,B-BANK I-BANK B-PRODUCT I-PRODUCT O O O O O O O O,2
365,B-BANK I-BANK O O O O O,2
366,B-BANK I-BANK O O B-COMMENTS_N O O O O,2
367,O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O,2
368,B-PRODUCT O O O O B-PRODUCT O O I-PRODUCT I-PRODUCT O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O,2
369,O O O O O O O B-COMMENTS_ADJ O O O B-COMMENTS_ADJ O,2
370,B-PRODUCT I-PRODUCT I-PRODUCT O O B-BANK O O O O O O O,2
371,B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-PRODUCT O B-PRODUCT I-COMMENTS_N B-COMMENTS_ADJ O O O O O B-COMMENTS_N I-COMMENTS_N,2
372,O O O O B-BANK I-BANK O B-COMMENTS_N I-COMMENTS_N O O O O O O O I-PRODUCT O O O O O O O O O I-COMMENTS_N O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O I-PRODUCT O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O,2
373,B-PRODUCT I-PRODUCT O O O O O O O,2
374,O O O O O O O O O O O O O B-COMMENTS_N O O O O,2
375,O O O O O O O O O O O I-COMMENTS_ADJ O O O O O O O O O O I-COMMENTS_N I-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
376,O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O,2
377,O O O O O B-COMMENTS_N I-COMMENTS_N B-BANK I-PRODUCT I-PRODUCT O B-COMMENTS_ADJ O O B-COMMENTS_ADJ O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-PRODUCT I-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O,2
378,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
378,O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT,2
380,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT,2
381,O O O O O B-BANK O O O O,2
382,O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_ADJ O O O O O O O B-COMMENTS_ADJ O,2
383,O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O,2
384,O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
385,B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O,2
386,B-BANK I-BANK B-COMMENTS_ADJ O B-COMMENTS_N O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O B-BANK I-BANK,2
387,O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
388,O I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O,2
389,O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O I-PRODUCT I-PRODUCT O O O O O O B-PRODUCT I-PRODUCT O O O O O O I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O O O I-PRODUCT O O O O O I-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N O O I-COMMENTS_ADJ O,2
390,O O B-BANK I-BANK O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O,0
391,O O O O O O O O O O O O O O O O O O O O O O I-COMMENTS_N O O O,0
392,O O O O O O O O B-BANK I-BANK O O O O O O O O O,2
393,B-COMMENTS_ADJ I-COMMENTS_ADJ O O I-COMMENTS_N O O O,2
394,O O O B-BANK I-BANK O O O O O O O B-COMMENTS_ADJ O O B-BANK I-BANK O I-COMMENTS_ADJ I-COMMENTS_ADJ,2
395,O O O O B-BANK I-BANK O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O B-BANK I-BANK O I-COMMENTS_ADJ I-COMMENTS_ADJ,2
396,O O O O O O O O O O O B-COMMENTS_ADJ B-COMMENTS_ADJ O,2
397,B-PRODUCT I-PRODUCT I-PRODUCT O O I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT O O O I-COMMENTS_N O O O B-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O B-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N O O O O O O O,1
398,O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O O O O O O,2
399,O O O B-BANK I-BANK I-BANK I-BANK O,2
400,O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
401,O O O O O O I-PRODUCT I-PRODUCT,2
402,O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O,2
403,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2
404,O O O I-PRODUCT I-PRODUCT O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
405,O O O O O O O,2
406,B-COMMENTS_N I-COMMENTS_N O O O O O O,2
407,O O O O O O O O O O O O O O O O O O O O O O,0
408,O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT,2
409,O O O O B-PRODUCT O B-COMMENTS_ADJ B-COMMENTS_ADJ O O O O B-PRODUCT I-PRODUCT O O O O O O O O,2
410,O I-COMMENTS_ADJ I-COMMENTS_ADJ O B-BANK I-BANK O B-PRODUCT I-PRODUCT O O O O O O O O,2
411,O O O O O O O O O O O O B-BANK O O O O O O O O O O O O O O O O O O O O O O O O O I-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
412,O O O O O O I-COMMENTS_ADJ,2
413,O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O,2
414,O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O O,2
415,O O O O O O O O O O O O I-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_ADJ O O,2
416,O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O B-PRODUCT,2
417,O O O O O O O O B-BANK I-BANK,2
418,O O O O O O O O O O B-COMMENTS_ADJ,2
419,O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ,2
419,O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O,2
421,O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-COMMENTS_N O O O I-PRODUCT O O O O I-PRODUCT O B-COMMENTS_ADJ O O O O O O B-COMMENTS_ADJ O O O O O O,2
422,O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_ADJ O O O O O O O O B-COMMENTS_ADJ O O B-COMMENTS_N O I-COMMENTS_ADJ O O O B-COMMENTS_ADJ O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O B-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O,2
423,O O O O O O O O I-PRODUCT I-PRODUCT,2
424,B-BANK I-BANK O O O O O O B-PRODUCT I-PRODUCT O,2
425,O I-BANK B-BANK O O B-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O O O O O O O O O O,2
426,O O O O O O O I-BANK O O O O O O O O O,2
427,O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
428,O O O O O O B-BANK I-BANK O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O B-COMMENTS_ADJ O O I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O B-BANK I-COMMENTS_N O O O O O,2
429,O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
430,O O O O O I-PRODUCT O O O O,2
431,O O O B-COMMENTS_ADJ O O O O O O O B-PRODUCT O O O I-COMMENTS_ADJ O O O O B-PRODUCT O O O O O O O O O O,2
432,B-BANK I-BANK O O O O O O O,2
433,B-PRODUCT O O I-PRODUCT I-COMMENTS_N O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
434,O O O O O O O O B-COMMENTS_N O O O O O O O O B-COMMENTS_ADJ O O O O,2
435,O O O O O O O O O O O B-BANK O O O O O O O O O O O O O O O O I-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ B-BANK I-BANK O O O O O O O O O O O B-COMMENTS_ADJ O O I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O,1
436,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
437,O O B-BANK I-BANK O B-PRODUCT I-PRODUCT O B-BANK I-BANK O I-PRODUCT O O,2
438,B-PRODUCT B-BANK O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
439,O O O O O I-COMMENTS_ADJ O O O O O,2
440,O O O O O O O O O O I-COMMENTS_N O,2
441,O O O O O I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N I-PRODUCT O O O I-COMMENTS_N O O,2
442,O O O O O O O I-COMMENTS_N O O O O O O O,2
443,O O O O O O O O O O O O O O O O O O O O O O I-COMMENTS_N I-COMMENTS_N O,2
444,O O O O O O O O O O O O O O O O O O O I-COMMENTS_ADJ,0
444,O O O O O O I-PRODUCT,0
446,O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
447,O I-COMMENTS_ADJ O O B-PRODUCT I-PRODUCT O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N,2
448,B-PRODUCT O O B-COMMENTS_ADJ O I-COMMENTS_N O,2
449,O O O O O O O O O O O O O O,2
450,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O,2
451,O O O O O O O I-BANK O O O O O O,2
452,O I-COMMENTS_ADJ O O O O I-COMMENTS_ADJ O O O O O O I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N O O O,2
